,file,sux_sentence,eng_tranlation_reference,eng_rule_based_translation,eng_nn_based_translation,rule_bleu,nn_bleu
10,P432333.conll,{d}nanna , to nanna the first born son of enlil the king of ur for ekinugal temple he dedicated to him,nanna,For Nanna,8.564446992263875e-07,0.0
11,P273892.conll,enerux(|an.u|){+ex(dag)-nu-ru} musz-e kur-musz-ta ka nam-gi4 me-tar an ki-ka eme! ba-ni-ak dumu me-tar an ki 7(disz)-a-ne-ne pu2 lil2-am3 i3-du3 a lil2-am3 i3-in-de2 gugx(|a.zi.zi.a|) lil2-am3 za3-bi ib2-dab6 gugx(|a.zi.zi.a|)-bi ga-bu-ni mu-ub-ze2 ...-ni szu um-ma-gi ... x-a zu2 he2-la2-e tu6-tu6 abzu eridu{ki}-ga {d}asar-lu2-hi dumu eridu{ki}-ke4 nam-mu-da-bur2-re {d}nisaba munus-zi munus sa6-ga ad-da-kal-la dub-sar-e mu-sar igi-za he2-en-sa6 bala saga , enuru the snake from snake mountain indeed called the lizard of heaven and of earth licked the sons of lizard heaven and earth are the well like wind it made water like wind he poured out grass like wind its right encircled its grass his left it tore out then his held firm fang may he bind the incantations of abzu of eridu of asalluhi son of eridu may they not be undone nisaba the righteous woman the beautiful woman addakala the scribe wrote in your eyes he indeed pleased good bala,eneru( |an. u|){ +e( dag) not of } the from snake_from_snake mouth indeed_called holding of _ r an heaven_and_earth theirs are <n> that he was licked in child holding of _ r an day of its <num> the_well like_wind it_made a that like_wind he_poured_out it at him gug( |a.<vble> .<vble> . a|) like_wind he encircled its its_right gug( |a.<vble> .<vble> . a|) _ grass_his_left that he it_tore_out towards him ...of <np> at hand then_his_held_firm ... that he _ it in him fang may_he_bind the_incantations abzu of eridug asalluhi child of of_eridu may_they_not_be_undone nisaba the_righteous_woman that beautiful_woman woman addakala the_scribe itiscertainthat its wrote of in_your_eyes he_indeed_pleased in good in turn,initial balance brought in for shearing that at will be performed The ubri spear kibir weapon and the great alike liecrouch at her feet,15.123523997185744,0.3939613084156454
12,P432157.conll,{d}gilgamesx(|bil3.ga.mes|) en-dim2-gig{ki} , to gilgame of endimgig his master ur namma the mighty man king of ur and king of sumer and akkad when temple of nanna he had built for his life he dedicated it to him a person who this inscription shall erase may gilgame curse him,of _ gilgames( |bil3. milk. mes|) towards of_endimgig,To RUkalama PaUN,0.06287951897468551,0.0
13,P107130.conll,pisan-dub-ba nig2-ka9-ak a2 buru14 a2 en-te szabra-ne i3-gal2 mu en {d}nanna kar-zi-da ba-a-hun , basket of tablets accounts of labor of harvest and labor of wintertime of chief household administrators are here year en  of nanna of karzida was hired,basket of tablets account <num> harvest <num> wintertime and ni in year priest he was hired nanna of karzida,Basketoftablets accounts of labor of harvest and labor of wintertime of the chief household administrators are here year The enpriestess of Nanna of Karzida was installed,35.582944107759054,68.3726159619897
14,P107369.conll,pisan-dub-ba gar-gar-ra , basket of tablets inspection of worktroops personnel of plow oxen personnel of plow oxen plow oxen stall rams of from szunamugi did lu ninubur accept via ur nigar chief accountant and ur baba scribe year en of nanna of karzida was installed are here,basket of tablets <vble>,Basketoftablets reports of doctors,0.0033061938503665227,0.0006858511541304853
15,P432372.conll,"he-pi ... _lugal_ ma-ri2{ki} _dumu_ puzur4-esz18-dar _lugal_ i-na mah-ri {d}i7 be-li2-szu {d}masz-tab-ba u3 {d}isztaran ... li-il-qu3-tu3 '. a-di3 si-dar-ki-szu '. ki-ma pi2-i _{na4}na-ru2-a libir-ra_ sza2 ina {iri}sip-par2{ki} '. 1(disz) re-mu-tum _dub-sar banda3{da}_ 1(disz) su-x-... '. u2-s,ab-bi-ma is-su-uh ", broken the king of mari son of puzur etar the king before the divine river his lord the twin gods and itaran the divine river itaran and twin gods his seed may they pluck up as far as his according to wording of an old stone stela which in sippar remutum junior scribe su  examined and excerpted,... broken king of mari child puzureszdar king <np> before the_divine_river his_lord the_twin_gods and ... isztaran '. may_they_pluck_up '. as far_as_his according to_wording old_stone an stela which in_sippar '. one remutum impetuous scribe one su ... '. eamined and_ecerpted,Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim Property of Bluallim,16.317769589963422,2.194100542164203
16,P134336.conll,1(disz) gin2 ku3-babbar a2 ur-{d}iszkur ki lugal-a2-zi-da-ta geme2-{d}nun-gal-ke4 u3 szu-dur-ul3 dumu-ni szu ba-ti-esz2 igi ur-{d}iszkur igi dumu ur-{d}suen igi lu2-{d}iszkur igi tul2-ta dumu lugal-he2-gal2 tukum-bi ga2-la ba-dag sze 6(disz) sila3-ta a-ag2-dam mu lugal-bi in-pa3 iti sze-sag11-ku5 mu ma2-gur8-mah {d}en-lil2-la2 ba-ab-du8 szu-tu-ul dumu geme2-{d}nun-gal geme2-{d}nin-gal dumu ba-gi-na , shekel silver labor of ur ikur from lugal azida did geme nungal and szu durul her son receive before ur ikur before son of ur suen before lu ikur before tulta son of lugal egal if there is a work loss barley sila per will be measured out did he royal name invoke month harvest year big barge of enlil was caulked szutul son of geme nungal geme ningal son of bagina,one unit silver <num> uriszkur day of lugalazida and did_geme nungal and szu durul his child at hand was n them eye uriszkur eye child ursuen eye lu ikur eye of tulta child lugalhegal if he was is_a_work_loss yours there one barley from unit of per_will_be_measured_out year by_royal_name_has_sworn named him month in szesagku year great_barge of enlil was caulked it szutul child geme nungal and geme ningal child bagina,there Lukalla son of UrIkur receive,29.36180403939246,0.0008240427707090684
17,P361739.conll,1(asz) 6(disz) 5/6(disz) 1(disz) 1/2(disz) 1(u) 6(disz) 1(u) 7(disz) 4(asz) 1(barig) 4(barig) 5(ban2) 6(disz) 4(barig) 5(ban2) 6(disz) 3(asz) 1(barig) 6(disz) 3(asz) 1(barig) 6(disz) 4(asz) 3(barig) 2(ban2) 9(asz) 1(barig) 5(ban2) 6(disz) 1(u) 9(asz) 1(barig) 4(ban2) 5(ban2) 8(disz) 3(barig) 4(ban2) 5(asz) 1(barig) 4(ban2) 8(disz) , gur barig sila shekels various pulses shekels coriander sila cumin sila shekels e zibtum spice its bala pulse sila shekels sila shekels roughly crushed small pulses its bala pulse sila sila shekels crushed cumins its bala cumin sila shekels cumin e zibtum spice crushed coriander its bala coriander sila shekels coriander ban sila shekels crushed sumac its bala sumac ban sila shekels shekels sumac sila shekels salt mana brick salt shekels e  zibtum spice its bala cumins sila barig ban sila crushed coriander its bala coriander barig ban sila barig ban sila crushed sumac its bala sumac barig ban gur barig ban sila salt sila cress seed regular provisions cut inof ur total gur barig ban sila shekels various pulses total gur barig sila x of cumin total gur n ban sila shekels coriander total gur barig barig ban of e zibtum spice barig sila cumins ban of cress seed barig sila ku mul spice regular provisions king and booked outs additional inof nippur barig ban sila ground big pulses barig ban sila roughly crushed small pulses barig sila big pulses flour barig ban sila big pulses ban sila crushed cumin barig ban sila crushed coriander barig ban sila crushed sumac gur barig ban sila salt ban sila cress seed regular provisions inof ur royal withdrawal total big pulses total barig ban sila crushed cumin its bala cumin barig ban sila total barig cumin total gur barig sila crushed coriander its bala coriander gur barig sila total gur coriander total gur barig ban sila shekels crushed sumac its bala sumac gur barig ban sila shekels total gur sumac total barig ban of e zibtum spice total barig sila u kur spice total ban sila cress seed total gur barig ban sila salt surplus cumin at ban each surplus ban sila e zibtum spice at ban each surplus barig ban sila shekels salt at gur each its pulses gur barig ban sila shekels the surplus deficit having consumed deficit barig ban sila various pulses barig ban sila shekels coriander gur barig sila shekels sumac ban sila u kur spice ban sila shekels cress seed sila shekels ku mul spice ban sila zizibinum spice mana brick salt it is deficit account of spices ur igalim from month harvest to extra month harvest it is months,one one one one ten place one ten one one unit unit one seal unit one seal one one unit one one unit one unit one unit unit one seal ten one unit unit seal king unit one unit unit unit king,and 1 gur 4 barig 4 ban2 1 12 sila3,0.0004011524867638226,8.319479169598601e-16
18,P432116.conll,ur-{d}namma lugal uri5{ki}-ma lu2 e2 {d}nin-sun2 in-du3-a , ur namma king of ur the person who temple of ninsun built,urnamma intercalary_month year person house that ninsun built him,UrNamma king of Ur the person who the temple,18.69053508864569,41.36895450425725
19,P332170.conll,pisan-dub-ba sze-ba siki-ba geme2 usz-bar ugula lu2-{d}nin-szubur dumu ur-{d}lamma ($ blank space $) ba-ur5 1(disz) lu2-{d}nin-szubur 1(disz) da-a-da 1(disz) lu2-hu-rim3{ki} 1(disz) lu2-{d}en-ki 1(disz) i3-zu 1(disz) lu2-{d}nisaba 1(disz) ur-nigar{gar} 1(disz) ur-{d}nin-gesz-zi-da szunigin 8(disz) gurusz u3 dah-... x sza3 gu2-ab-ba{ki} ... mu ... x x ... , basket of tablets xxx xxx xxx xxx xxx xxx xxx xxx xxx xxx xxx xxx xxx xxx,basket of tablets ration wool_rations female_worker weaver overseer luninszubur child urlamma _ at space _ one luninszubur one one of one one one of one urnigar one of total king male and ... heart of guabba ... year ... ...,Basketoftablets barley rations wool rations of the female weavers from UrLamma son of enasa before Daddau,6.820045855487568,3.355396082338006
20,P407068.conll,2(disz) i3-dab5 iti ezem-an-na mu en eridu{ki} ba-hun 2(disz) gu4 szu-gid2 u4 2(u) 4(disz)-kam ki ab-ba-sa6-ga-ta {d}en-lil2-la2 , oxen ugid type th day from abbasaga enlila accepted month festival of an year high priest of eridu was installed,one he n him month in ezemanna year he was hired priest of eridug one o animal_designation ten day his is of one day of abbasaga of enlil,2 accepted month Festival of An year The highpriestess of Eridu was hired oxen 24th day,17.143836874659563,23.530495254141282
21,P470071.conll,2(gesz2) 3(u) gurusz u4 1(disz)-sze3 sze iri-sa12-rig7{ki}-ta zi-ga ugula a-la-a kiszib3 ur-mes iti szu-esz-sza mu hu-uh2-nu-ri{ki} ba-hul ur-mes dub-sar dumu ur-{d}suen , male laborer workdays grain from irisagrig booked out foreman alaya under seal of ur mes month szuea year unuri was destroyed ur mes scribe son of ur suen,sity ten male towards one day barley of irisagrig booked_out overseer of alaya unit urmes month in szueszsza year huhnuri _ urmes scribe child ursuen,15 male laborer workdays from Irisagrig foreman Lugalmumag under seal of Urmes,9.587256251149963,15.102160206985292
22,P331046.conll,pisan-dub-ba erin2 gir2-su{ki} , basket of tablets xxx,basket of tablets people of girsu,Basketoftablets labortroops of Girsu,47.28708045015879,15.106876986783844
23,P467836.conll,1(disz) uz-tur 1(disz) ir7{muszen} 1(disz) tu-gur4{muszen} 1(disz) szah2-ne-tur-nita2-gesz-gi nig2-gu7 nin-ga2-sze3 1(disz) uz-tur 1(disz) ir7{muszen} ba-usz2 e2-gal-la ba-an-kux(kwu636) iti-ta u4 1(u) 7(disz) ba-zal zi-ga ur-{d}lugal-edin-na iti ki-siki {d}nin-a-zu mu us2-sa ur-bi2-lum{ki} ba-hul , duck pigeon dove male piglet canebrake type for food of my queen duck pigeon slaughtered brought to palace of month th day passed booked out of ur lugaledina month ki siki of ninazu year after urbilum was destroyed,one duck one one pigeon dove one pig ne small of <np> ta2 for_food one my_queen duck one pigeon was died in palace the ku( kwu636) monthly ten day one that he was passed booked_out of_ur lugaledina month ki siki of ninazu ninazu followed year urbilum _,1 duck 1 pigeon 1 LAK131kalam,29.256969573519687,0.07964881540802855
24,P340847.conll,pisan-dub-ba nig2-ka9-ak kusz u3 kiszib3 dabx(u8)-ba-bi lu2-{d}nam2-an-ka i3-gal2 mu {d}amar-{d}suen lugal , basket of tablets accounts of leather and sealed documents of their dab lu namanka are here year amar suen is king,basket of tablets account leather and unit dab()ewe <np> _ and lu namanka ni in year amarsuen intercalary_month,Basketoftablets accounts of hides of twoyear oxen damaged,32.09101586685311,5.801234321517803
25,P316855.conll,pisan-dub-ba dub gid2-da ur-mes dumu ur-nig2 sza3 nigin6{ki} i3-gal2 mu ha-ar-szi{ki} ba-hul , basket of tablets long tablets of ur mes son of ur nig in nigin are here year hari was destroyed,basket of tablets lengthened tablet urmes child ur nig heart towards nigin ni in year harszi _,Basketoftablets longtablets of Urmes son of Urnig are here year Hari was destroyed,31.339417101782985,30.812631314537818
26,P315822.conll,pisan-dub-ba dub gid2-da x-ab-ba i3-gal2 mu en-unu6-gal {d}inanna ba-hun , basket of tablets long tablets of  abba are here year enunugal of inanna was hired,basket of tablets lengthened tablet of_ abba ni in year enunugal inanna was hired,Basketoftablets longtablets of abba was hired,52.64067916967882,13.091964851948171
27,P424392.conll,1(disz) ud5 a-dara4 ba-usz2 u4 2(u) 8(disz)-kam ki lu2-dingir-ra {d}szul-gi-iri-mu szu ba-ti iti ezem-{d}nin-a-zu mu sza-asz-ru{ki} ba-hul , adara nanny slaughtered on th day from ludingira szulgi irimu received month festival of ninazu year szaru was destroyed,one goat hybrid was died ten day semolina day ludingira and szulgiirimu at hand was n him month in ezemninazu year szaszru _,1 adarananny slaughtered on the 28th day of the month from Ludingira received,8.266581580585218,21.287619417018593
28,P411977.conll,pisan-dub-ba bi2-tum mu-kux(du) me-{d}isztaran iti ses-da-gu7 mu e2 {d}szara2 mu-du3 i3-gal2 , basket of tablets xxx xxx xxx xxx xxx xxx,basket of tablets chambers year ku(quality_designation ) meisztaran month in sesdagu year house szara n towards him he ni in,Basketoftablets chambers of ploughs workmen extra year The house of ara are here,13.728956942581727,4.4131346069773665
29,P432188.conll,szul-gi da-num2 _lugal_ uri5{ki} u3 _lugal_ ki-ib-ra-tim ar-ba-im _ba-dim2_ e2-mes-lam _e2_ {d}ne3-eri11-gal be-li2-szu in gu2-du8-a{ki} , szulgi the mighty king of ur and king of world quarters the four builder of emeslam the temple of nergal his lord in kutha,szulgir the_mighty king of urim and king world_quarters the_four was created emeslam house of temple_nergal his_lord in of kutha,ulgi mighty king of Ur Menamnina,25.337749164281533,2.3542851072887383
30,P430147.conll,{d}szu-{d}suen lugal kal-ga lugal uri5{ki}-ma lugal an ub-da limmu2-ba arad2-{d}nanna dumu i3-li2-x-x sagi arad2-zu , sz suen strong king king of ur king of four corners arad nanna son of il  cupbearer is your servant,of szu suen intercalary_month month intercalary_month year intercalary_month an world king arad2 nanna child il cup_bearer arad2 for,Suen strong king king of Ur the king of Ur Menamnina,9.482131014058854,22.271633584248065
31,P208745.conll,pisan-dub-ba nig2-ka9-ak ur-{gesz}gigir szabra mu 2(disz)-kam i3-gal2 mu en-unu6-gal u3 mu sza-asz-ru{ki} , basket of tablets xxx xxx xxx xxx xxx,basket of tablets account urgigir chief_administrator his is of one year ni in year enunugal and year szaszru,Basketoftablets accounts of Urgigir the chief household administrator are here year Enunugal the household manager,15.276780223747027,3.814165616365677
32,P137383.conll,pisan-dub-ba in-dub gesz e3-a ku3 masz2 ki-a sze apin-la2 da-ba-a sze-gesz-i3 mu-kux(du) gu mu-kux(du) zu2-lum mu-kux(du) u3 la2-ia3 su-ga-bi im-bi 1(u) 1(disz)-am3 nigin-ba-bi 1(disz)-am3 i3-in-gal2 iti 1(u) 3(disz)-kam mu us2-sa bad3 ma-da ba-du3-a , basket of tablets xxx xxx xxx xxx xxx xxx xxx xxx xxx xxx xxx xxx,basket of tablets <vble> left tree silver goat barley tenancy sesame_seed year ku(quality_designation ) cord year ku(quality_designation ) date year ku(quality_designation ) and arrears ten its clay his is of <num> its his is of <num> that he it at him ten month his is of one followed year wall land was built,Basketoftablets reports of doctors,5.1391429936860105,0.9657503352779222
33,P116255.conll,pisan-dub-ba dub gid2-da i3-dub giri3 ku5-da-mu i3-gal2 mu si-mu-ru-um{ki} lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul , basket of tablets xxx xxx xxx xxx,basket of tablets lengthened tablet granary of via and kudamu ni in year month lulubu ten times unit his is towards <num> _,Basketoftablets longtablets of the silo via Bazi are here year Simurum and Lulubu were destroyed for the 9th time,11.91782194662377,2.9999683508347417
34,P204646.conll,pisan-dub-ba nig2-ka9-ak mu 2(disz) sze-ba gu2 i7 nigin6{ki}-du i3-gal2 mu en-mah-gal-an-na , basket of tablets accounts years barley rations of bank of waterway nigin du are here year enmagalana,basket of tablets account one year ration bank river towards bank_waterway_nigin du ni in year enmahgalana,Basketoftablets accounts 2 years barley rations of the bank of the waterway Nigindu are here year Enmagalana,27.202870235364173,56.45671956979798
35,P432290.conll,{d}szara2 , for szara the trusted one of an beloved son of inanna his father sz sin the incantation priest of an the priest with pure hands of enlil and ninlil and all great gods the king whom enlil as one beloved in his heart did choose the shepherd of country the strong king king of ur and king of four quarters of world when mardu wall that which keeps distant the tidnum he had built and forces of mardu to his own land he had sent back the temple chosen by heart his beloved temple for his life he built for him,szara,ara of ara,2.0919524541643383e-42,1.3488028798111003e-13
36,P113323.conll,5/6(disz) sila3 lal3 ku3-bi 2/3(disz) gin2 4(disz) amar-sag uz-tur ku3-bi 1(disz) gin2 1(disz) ku5-da ku3-bi 1(disz) gin2 la2 igi-6(disz)-gal2 1(u) la2 1(disz) pesz2-gesz-gi ku3-bi igi-6(disz)-gal2 6(disz) sze 1(disz) amar-sag u2-ga{muszen} ku3-bi 1(u) 6(disz) sze 3(gesz2) 2(u) ku6 kun-zi saga ku3-bi 2(disz) gin2 igi-6(disz)-gal2 1(u) sze nesag {d}en-lil2-la2 kiszib3 ha-lu5-lu5 mu e2 puzur4-da-gan lugal-ezem dub-sar dumu lugal-e2-mah-e szabra , sila date syrup its silver shekel a  ducklings their silver shekel k its silver shekel less less bandicoot rats their silver grains a  crow its silver grains reservoir fish fine quality their silver shekels grains first fruits of enlil under seal of alulu year puzri dagan lugal ezem scribe son of lugal emae the chief household manager,one sila syrup one its silver one unit a duck one its silver one unit kuda one its silver unit one unit ten one unit bandicoot_rats one its silver one one barley a crow ten its silver one sity barley ten fish good reservoir_quality one its silver one unit ten barley offering of enlil unit of alulu year house puzurdagan lugalezem scribe child lugalemahe chief_administrator,56 sila3 date syrup its silver 23 shekel 4 aducklings their silver 1 shekel 2 grains,24.64387345660135,3.599187470378846
37,P432335.conll,... x-a '. nam-ra-asz '. mu-na-ak-a '. nam-ti-la-ni-sze3 '. a mu-na-ru , the which into booty he hsd made for him for his life he dedicated to him,... that he _ it in him '. that '. inthemannerof and_to_booty made it for him '. towards his for_his_life '. a he n it for him,Teeming fruit covered like a garment,17.784896008544436,0.0
38,P107128.conll,pisan-dub-ba sza3 {kusz}du10-gan e2-kas4 sza3 gir2-su{ki} i3-gal2 iti ezem-{d}dumu-zi-ka iti sze-il2-la-sze3 iti 7(disz)-kam mu us2-sa ki-masz{ki} ba-hul , basket of tablets in pouch messenger house in girsu are here from month festival of dumuzi to month barley carried months year after kima was destroyed,basket of tablets heart leather_bag heart of girsu ni in month of from_festival of dumuzi month towards szeilla followed month followed year kimasz _,Basketoftablets in the pouches of the Nagabtum are here from month FestivalofDumuzi to month Barleycarried a period of 7 years,28.67468901582406,27.57069020366781
39,P432353.conll,{d}nin-ku3-nun-na nin-a-ni-ir nam-ti ... , to ninkununa his mistress for life of,to_ninkununa for his his_mistress life ...,For Ninkununa his mistress for the life,18.927906785666888,49.93915042883888
40,P331043.conll,pisan-dub-ba giri3-se3-ga sipa gu4 1(u)-sze3 ha-la-a sza3 hu-rim3{ki} , basket of tablets xxx xxx xxx xxx,basket of tablets attendant shepherd towards ten o of heart,Basketoftablets in total for the standing personnel of oxen of Enlil,27.831576837137405,5.235467718775672
41,P130219.conll,1(disz) gurusz u4 4(disz)-sze3 kar umma{ki}-ta iri-sa12-rig7{ki}-sze3 ma2 gid2-da u4 1(disz)-sze3 sze bala-a u3 sze ma2-a si-ga iri-sa12-rig7{ki}-ta u4 2(disz)-sze3 kun-zi-da {gesz}kiri6 gesztin-sze3 ma2 gid2-da u4 1(disz)-sze3 e2-duru5 uri3-ru2-a-ka sze bala-a u4 7(disz)-sze3 e2-duru5 szesz du3-a-ta kun-zi-da i7 {d}amar-{d}suen-ni-tum-sze3 sze ga6-ga2 kun-zi-da i7 {d}amar-{d}suen-ni-tum-ta u4 2(disz)-sze3 iri-sa12-rig7-sze3 ma2 gid2-da u3 bala ak u4 2(disz)-sze3 iri-sa12-rig7{ki}-ta ka da-mi-ma-ma-sze3 ma2 gid2-da u4 2(disz)-sze3 umma{ki}-sze3 ma2 diri-ga!(da) u4 1(disz)-sze3 ma2 ba-al-la u4 1(disz)-sze3 sze bala-a ugula lugal-e2-mah-e kiszib3 a-du-mu mu ma2 {d}en-ki ba-ab-du8 ur-{d}suen dub-sar dumu ur-{gesz}gigir sza3-tam , male laborer for workdays from umma harbor to irisagrig barge punted for workday barley transferred and barley in barge loaded from irisagrig two workdays to reservoir of vineyard barge punted for workday at uriru village barley transferred for workdays from uriru village to reservoir of amar suentum canal barley carried from reservoir of amar suentum canal for workdays to irisagrig barge punted and transfer done for workdays from irisagrig to mouth of damimama barge punted for workdays to umma barge floated for workday barge unloaded for workday barley transferred foreman lugal emae under seal of adumu year boat of enki was caulked ur suen scribe son of ur gigir official,one male towards one day from of umma towards to_irisagrig lengthened ship towards one day barley of ta and barley loaded in ship of irisagrig towards one day weir orchard towards his vineyard lengthened ship towards one day village workday_at_uriru village barley of ta towards one day village brother uriru village weir river amar suentum_canal carried barley weir river from_reservoir_amar suentum_canal towards one day to_irisagrig lengthened ship and ecavated in turn towards one day of irisagrig mouth mouth_damimama lengthened ship towards one day towards to_umma drifted ship !() unknown towards one day transferred ship towards one day barley of ta overseer lugalemahe unit of adumu year he was caulked ship of enki ursuen scribe child urgigir official,1 male laborer for 4 workdays from Ummaharbor to Irisagrig barge punted and barge unloaded,20.47611179156122,0.11388070695811717
42,P212352.conll,2(u) 6(disz) udu u2 ki {d}szul-gi-i3-li2-ta ur-ku3-nun-na i3-dab5 iti ezem-mah mu e2 {d}szara2 umma{ki} ba-du3 du11-ga dub-sar dumu lu2-{d}nin-gir2-su sipa na-gab2-tum , grass sheep from szulgi ili did ur kununa accept month big festival year house of szara in umma was erected duga scribe son of lu ningirsu herdsman of nakabtum,ten one sheep grass day of szulgirili and urkununa n him month in ezemmah year house szara king was built irrigate scribe child luningirsu shepherd of stockyard,26 sheep grassfed from ulgiils account booked out month Grand Festival year The house of ara in Umma was erected,20.970481006786166,19.954735112551685
43,P205148.conll,pisan-dub-ba ab2 gu4 gub-ba i3-... ib2-da-...-ra i3-gal2 mu us2-sa en eridu{ki} ba-hun-ga2 , basket of tablets cows and oxen stationed from girsu to guabba are here year following en  of eridu was hired,basket of tablets cow assigned o of <np>... ...middle _ <np> he ni in followed year he was hired priest of eridug,Basketoftablets cows therefroms restitutions in Eridu are here year following The enpriest in Eridu was installed,26.045458638252896,24.95785913832176
44,P370955.conll,5(disz) {gi}ma-sa2-ab 2(ban2)-ta nu-ur2-ma ba-an-si tum-ma-al-sze3 giri3 la-qi3-pu szandana zi-ga iti nig2-{d}en-lil2-la2 mu en {d}en-ki ba-hun , masab baskets at ban each filled with pomegranates to tummal via laqipu booked out month that of enlil year lord of enki was hired,day ban_each masab baskets_at filled_with pomegranates to_tummal of via and laqipu gardenner booked_out month that_enlil year he was hired priest of enki,5 masabbaskets at 2 ban each filled with pomegranates to Tummal month Amarayasi year The lord of Enlil was installed,30.161217047764183,41.84118287211084
45,P108651.conll,2(asz) zi3 sig15 gur lugal 3(u) dabin gur kiszib3 ulu3-di 9(asz) 3(barig) 2(disz) sila3 dabin gur kiszib3 lu2-{d}nin-mar{ki} dumu du10-ga szunigin sze-bi 4(u) 3(asz) 3(barig) 2(disz) sila3 gur a2-bi 2(gesz'u) 4(u) 8(disz) geme2 u4 1(disz)-sze3 sza3-bi-ta 1(u) ziz2 gur kiszib3 lu2-{d}utu ugula kikken 9(asz) 3(ban2) sze gur kiszib3 ur-{d}ig-alim ugula kikken2 giri3 lu2-{d}nin-mar{ki} dumu du10-ga 1(u) la2 3(ban2) 5(disz) sila3 sze gur kiszib3 ur-nigar{gar} 2(asz) sze gur an-ne2-ba-du7 nar sza3 nibru{ki} 6(asz) sze gur kiszib3 szesz-kal-la sza3 gir2-su{ki} szunigin 3(u) 7(asz) la2 5(disz) sila3 sze ziz2 gur zi-ga la2-ia3 6(asz) 3(barig) 7(disz) sila3 sze gur la2-ia3 7(disz) gin2 la2 1(u) 2(disz) sze ku3 a2 zi3-da-ka nig2-ka9-ak ka-la2-a ulu3-di dumu ha-ba-an-zi-zi mu us2-sa e2 puzur4-isz-{d}da-gan ba-du3 , gur rough flour royal gur dabin flour under seal of uludi gur barig sila dabin flour under seal of lu ninmar son of duga total its barley gur barig sila its labor workdays female laborers therefrom gur emmer under seal of lu utu foremen of mill gur ban barley under seal of ur igalim foreman of mill via lu ninmar son of duga gur less ban sila barley under seal of ur nigar gur barley annebadu cantor in nippur gur barley under seal of szekalla in girsu total gur less sila barley and emmer booked out the deficit gur barig sila barley the deficit shekels less grains silver labor of flour account of kalaa uludi son of abanzizi year after house puzris dagan was erected,one flour flour_type unit ten intercalary_month semolina unit unit one uludi one unit sila semolina unit unit lu ninmar good child total ten its barley one one unit sila unit si_hundred its labor ten king female_worker towards one day ten from its heart emmer unit unit luutu overseer one of millstone day barley unit unit urigalim overseer of of via and lu ninmar good child ten unit day day sila barley unit unit urnigar one barley unit annebadu cantor heart of nibru one barley unit unit szeszkala heart of girsu ten total one unit day sila barley emmer unit booked_out one arrears one unit sila barley unit one arrears unit ten unit one barley silver <num> of flour account kalaa uludi child abanzizi followed year house he was built puzuriszdagan,2 gur rough flour royal measure deficit 3 gur dabinflour under seal of Uludi 2 gur 3 barig 3 ban2 2 sila3,24.386676365947373,0.3847045997513338
46,P100765.conll,pisan-dub-ba im nam-sza3-tam ugula nam-1(u)-ke4-ne da-umma{ki} a-pi4-sal4{ki} gu2-edin-na u3 musz-bi-an i3-gal2 mu 2(disz)-kam mu ur-bi2-lum u3 mu ki-masz{ki} , basket of tablets tablets official foremen of troops of daumma apisal gu edina and mubiana are here years year urbilum and kima were destroyed,basket of tablets clay administration of_troops overseer of daumma in apisal of guedina and mubiana ni in his is of one year year urbilum and year kimasz,Basketoftablets tablets official foremen of the 1man labortroops of year Urbilum are here a period of 2 years,37.72746171101801,32.11319831985489
47,P127326.conll,1(disz) amar az ur-{d}suen dumu-lugal mu-kux(du) iti ezem-an-na mu si-mu-ru-um u3 lu-lu-bu{ki} a-ra2 1(u) la2 1(disz@t)-kam-asz ba-hul u4 2(u) 3(disz)-kam , bear cub ur suen kings son delivery month festival of an year simurrum and lullubu for th time was destroyed rd day,one calf of bear ursuen prince year ku(quality_designation ) month in ezemanna year simurum and lulubu ten times unit 1( disz@ t)his is of _ <np> sz _ ten day his is of one,1 bear cub from the kings entry of the king month Festival of An year Simurum and Lulubu were destroyed for the 3rd time,6.388159705056924,23.681521938224098
48,P432169.conll,{d}nimin-tab-ba , for nimintaba his mistress szulgi the mighty man king of ur and king of sumer and akkad her temple he built for her for nimintaba his mistress szulgi the mighty man king of ur and king of sumer and akkad her temple he built for her,for_nimintaba,For Nimintaba they issue commands to him,0.0,0.0
49,P432268.conll,{d}inanna , for inanna the queen of battle his beloved spouse amar suena whom enlil in nippur chose by name the constant supporter of temple of enlil the mighty king king of ur and king of four world quarters her bronze argibil structure of gipar temple he fashioned for her and for his life he dedicated it to her,inanna,For Inanna,2.6884936399172645e-23,0.0
50,P458725.conll,{d}szu-{d}suen lugal kal-ga lugal uri5{ki}-ma lugal an ub-da limmu2-ba gu-du-du dub-sar arad2-zu , sz suen strong king king of ur king of four corners gududu scribe is your servant,of szu suen intercalary_month month intercalary_month year intercalary_month an world king gududu scribe arad2 for,Suen strong king king of Ur,21.216516751952902,12.264369651474775
